timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2026-02-19 10:27:54,HA20260219_102754,ENTRY,NIFTY24FEB26P25500,25500,PE,50.35,,225,11348.75,,,,219401.3010834342,"Good OI: 9,502,415, Moderate premium: ₹50.35",100,,25744.45,,9502415,28811185,CONTRARIAN,,,
2026-02-19 10:30:58,HA20260219_103058,ENTRY,NIFTY24FEB26P25500,25500,PE,49.35,,225,11123.75,,,,208277.5510834342,"Good OI: 9,369,880, Good premium: ₹49.35",100,,25750.75,,9369880,29932695,CONTRARIAN,,THREE_BLACK_CROWS,
2026-02-19 10:33:57,HA20260219_103357,ENTRY,NIFTY24FEB26P25600,25600,PE,69.6,,225,15679.999999999998,,,,192597.5510834342,"Good OI: 7,026,955, Moderate premium: ₹69.60",100,,25756.9,,7026955,28991235,CONTRARIAN,,THREE_BLACK_CROWS,
2026-02-19 10:37:45,HA20260219_102754,EXIT,NIFTY24FEB26P25500,25500,PE,50.35,59.05,225,11348.75,1957.499999999999,60.102947199999996,1897.397052799999,205823.6981362342,IMMEDIATE_PROFIT_BOOK,100,,25744.45,,9502415,28811185,CONTRARIAN,9.844342133333333,,1897.397052799999
2026-02-19 10:37:48,HA20260219_103058,EXIT,NIFTY24FEB26P25500,25500,PE,49.35,58.6,225,11123.75,2081.25,60.03748772499999,2021.212512275,218948.6606485092,IMMEDIATE_PROFIT_BOOK,100,,25750.75,,9369880,29932695,CONTRARIAN,6.834084483333333,THREE_BLACK_CROWS,3918.6095650749994
2026-02-19 10:39:22,HA20260219_103357,EXIT,NIFTY24FEB26P25600,25600,PE,69.6,84.75,225,15679.999999999998,3408.7500000000014,63.374753424999994,3345.3752465750013,237954.03589508418,IMMEDIATE_PROFIT_BOOK,100,,25756.9,,7026955,28991235,CONTRARIAN,5.4123146,THREE_BLACK_CROWS,7263.984811650001
2026-02-19 10:40:26,HA20260219_104026,ENTRY,NIFTY24FEB26P25400,25400,PE,43.15,,225,9728.75,,,,228225.28589508418,"Good OI: 4,969,705, Good premium: ₹43.15",100,,25720.4,,4969705,18660590,CONTRARIAN,,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",
2026-02-19 10:43:31,HA20260219_104331,ENTRY,NIFTY24FEB26P25400,25400,PE,39.55,,225,8918.75,,,,219306.53589508418,"Good OI: 4,754,880, ✅ OPTIMAL premium: ₹39.55 (77.8% win rate)",100,,25734.25,,4754880,19749600,CONTRARIAN,,THREE_BLACK_CROWS,
2026-02-19 10:46:32,HA20260219_104632,ENTRY,NIFTY24FEB26P25200,25200,PE,21.95,,225,4958.75,,,,214347.78589508418,"Good OI: 4,736,745, ✅ Good premium: ₹21.95 (60% win rate)",100,,25729.45,,4736745,11218090,CONTRARIAN,,THREE_BLACK_CROWS,
2026-02-19 11:25:54,HA20260219_104331,EXIT,NIFTY24FEB26P25400,25400,PE,39.55,42.15,225,8918.75,585.0000000000003,57.974355849999995,527.0256441500003,223773.5615392342,TRAILING_STOP (Locked profit: 6.8%),100,,25734.25,,4754880,19749600,CONTRARIAN,42.37863051666667,THREE_BLACK_CROWS,7791.010455800001
2026-02-19 11:26:26,HA20260219_112626,ENTRY,NIFTY24FEB26P25700,25700,PE,130.35,,225,29348.75,,,,194424.8115392342,"Good OI: 8,961,225, ⚠️ Very expensive: ₹130.35 (Strong Trend)",100,,25700.85,,8961225,97200545,CONTRARIAN,,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",
2026-02-19 11:36:50,HA20260219_104632,EXIT,NIFTY24FEB26P25200,25200,PE,21.95,23.4,225,4958.75,326.24999999999983,55.543511425000005,270.7064885749998,199634.2680278092,TRAILING_STOP (Locked profit: 6.7%),100,,25729.45,,4736745,11218090,CONTRARIAN,50.29602153333334,THREE_BLACK_CROWS,8061.716944375001
2026-02-19 11:36:53,HA20260219_112626,EXIT,NIFTY24FEB26P25700,25700,PE,130.35,138.95,225,29348.75,1934.9999999999986,70.52321965,1864.4767803499985,230827.4948081592,TRAILING_STOP (Locked profit: 6.6%),100,,25700.85,,8961225,97200545,CONTRARIAN,10.44687055,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",9926.193724724999
2026-02-19 11:37:56,HA20260219_104026,EXIT,NIFTY24FEB26P25400,25400,PE,43.15,45.4,225,9728.75,506.25,58.402473025,447.847526975,240984.0923351342,TRAILING_STOP (Locked profit: 6.6%),100,,25720.4,,4969705,18660590,CONTRARIAN,57.49996298333333,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",10374.041251699999
