timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2026-02-02 10:12:43,HA20260202_101243,ENTRY,NIFTY03FEB26C25000,25000,CE,69.65,,225,15691.250000000002,,,,235618.6517044341,"Good OI: 16,307,980, Moderate premium: ₹69.65",100,,24841.4,,16307980,120338400,CONTRARIAN,,,
2026-02-02 10:15:53,HA20260202_101553,ENTRY,NIFTY03FEB26C25200,25200,CE,21.95,,225,4958.75,,,,230659.9017044341,"Good OI: 10,499,190, ✅ Good premium: ₹21.95 (60% win rate)",100,,24829.05,,10499190,73316295,CONTRARIAN,,,
2026-02-02 10:53:59,HA20260202_101243,EXIT,NIFTY03FEB26C25000,25000,CE,69.65,50.6,225,15691.250000000002,-4286.250000000001,59.343091375,-4345.593091375001,241985.5586130591,STOP_LOSS,100,,24841.4,,16307980,120338400,CONTRARIAN,41.26968661666667,,-4345.593091375001
2026-02-02 10:54:00,HA20260202_101553,EXIT,NIFTY03FEB26C25200,25200,CE,21.95,15.95,225,4958.75,-1350.0,54.66384895,-1404.66384895,245519.6447641091,STOP_LOSS,100,,24829.05,,10499190,73316295,CONTRARIAN,38.1192203,,-5750.256940325001
2026-02-02 11:42:15,HA20260202_114215,ENTRY,NIFTY03FEB26C25000,25000,CE,58.85,,225,13261.25,,,,232258.3947641091,"Good OI: 17,644,120, Moderate premium: ₹58.85",100,,24848.65,,17644120,267361510,CONTRARIAN,,BULLISH_MARUBOZU,
2026-02-02 11:43:17,HA20260202_114215,EXIT,NIFTY03FEB26C25000,25000,CE,58.85,62.35,225,13261.25,787.5,60.59736310000001,726.9026369,246226.5474010091,TRAILING_STOP (Locked profit: 6.7%),100,,24848.65,,17644120,267361510,CONTRARIAN,1.0450527333333333,BULLISH_MARUBOZU,-5023.354303425001
2026-02-02 11:45:10,HA20260202_114510,ENTRY,NIFTY03FEB26C25200,25200,CE,20.25,,225,4576.25,,,,241650.2974010091,"Good OI: 12,028,185, ✅ Good premium: ₹20.25 (60% win rate)",100,,24864.25,,12028185,160972890,CONTRARIAN,,BULLISH_MARUBOZU,
2026-02-02 11:47:13,HA20260202_114510,EXIT,NIFTY03FEB26C25200,25200,CE,20.25,21.4,225,4576.25,258.74999999999966,55.286407075,203.46359292499966,246410.0109939341,TRAILING_STOP (Locked profit: 6.6%),100,,24864.25,,12028185,160972890,CONTRARIAN,2.0557255833333334,BULLISH_MARUBOZU,-4819.890710500001
2026-02-02 11:48:08,HA20260202_114808,ENTRY,NIFTY03FEB26C25100,25100,CE,37.5,,225,8457.5,,,,237952.5109939341,"Good OI: 11,277,435, ✅ OPTIMAL premium: ₹37.50 (77.8% win rate)",100,,24876.6,,11277435,159589495,CONTRARIAN,,"BULLISH_MARUBOZU, THREE_WHITE_SOLDIERS",
2026-02-02 11:51:02,HA20260202_115102,ENTRY,NIFTY03FEB26C25100,25100,CE,36.6,,225,8255.0,,,,229697.5109939341,"Good OI: 11,456,380, ✅ OPTIMAL premium: ₹36.60 (77.8% win rate)",100,,24868.35,,11456380,162913855,CONTRARIAN,,"BULLISH_MARUBOZU, THREE_WHITE_SOLDIERS",
2026-02-02 11:53:58,HA20260202_115358,ENTRY,NIFTY03FEB26C24900,24900,CE,108.35,,225,24398.75,,,,205298.7609939341,"Good OI: 10,023,000, ⚠️ Very expensive: ₹108.35 (Strong Trend)",100,,24868.75,,10023000,249068105,CONTRARIAN,,,
2026-02-02 12:19:22,HA20260202_114808,EXIT,NIFTY03FEB26C25100,25100,CE,37.5,41.15,225,8457.5,821.2499999999997,57.831013074999994,763.4189869249997,214499.6799808591,TRAILING_STOP (Locked profit: 16.1%),100,,24876.6,,11277435,159589495,CONTRARIAN,31.229785833333334,"BULLISH_MARUBOZU, THREE_WHITE_SOLDIERS",-4056.4717235750013
2026-02-02 12:19:23,HA20260202_115102,EXIT,NIFTY03FEB26C25100,25100,CE,36.6,41.15,225,8255.0,1023.7499999999993,57.819920125,965.9300798749994,223700.6100607341,TRAILING_STOP (Locked profit: 16.5%),100,,24868.35,,11456380,162913855,CONTRARIAN,28.338146333333334,"BULLISH_MARUBOZU, THREE_WHITE_SOLDIERS",-3090.541643700002
2026-02-02 12:19:24,HA20260202_115358,EXIT,NIFTY03FEB26C24900,24900,CE,108.35,116.6,225,24398.75,1856.25,67.613071225,1788.636928775,249867.9969895091,TRAILING_STOP (Locked profit: 9.9%),100,,24868.75,,10023000,249068105,CONTRARIAN,25.429574333333335,,-1301.9047149250023
2026-02-02 12:21:00,HA20260202_122100,ENTRY,NIFTY03FEB26C25150,25150,CE,29.6,,300,8900.0,,,,240967.9969895091,"Good OI: 5,177,380, ✅ OPTIMAL premium: ₹29.60 (77.8% win rate)",100,,24890.45,,5177380,123768450,CONTRARIAN,,BULLISH_MARUBOZU,
2026-02-02 12:23:57,HA20260202_122357,ENTRY,NIFTY03FEB26C25150,25150,CE,30.55,,300,9185.0,,,,231782.9969895091,"Good OI: 5,264,285, ✅ OPTIMAL premium: ₹30.55 (77.8% win rate)",100,,24895.4,,5264285,125798075,CONTRARIAN,,,
2026-02-02 12:27:14,HA20260202_122714,ENTRY,NIFTY03FEB26C25050,25050,CE,51.7,,225,11652.5,,,,220130.4969895091,"Good OI: 4,682,860, Moderate premium: ₹51.70",100,,24885.0,,4682860,129828855,CONTRARIAN,,,
2026-02-02 12:36:19,HA20260202_122357,EXIT,NIFTY03FEB26C25150,25150,CE,30.55,22.3,300,9185.0,-2475.0,58.2928369,-2533.2928369,226762.2041526091,STOP_LOSS,100,,24895.4,,5264285,125798075,CONTRARIAN,12.359704466666667,,-3835.1975518250024
2026-02-02 12:36:45,HA20260202_122100,EXIT,NIFTY03FEB26C25150,25150,CE,29.6,21.75,300,8900.0,-2355.0000000000005,58.190635900000004,-2413.1906359000004,233229.0135167091,STOP_LOSS,100,,24890.45,,5177380,123768450,CONTRARIAN,15.74889765,BULLISH_MARUBOZU,-6248.388187725002
2026-02-02 13:04:11,HA20260202_122714,EXIT,NIFTY03FEB26C25050,25050,CE,51.7,64.0,225,11652.5,2767.4999999999995,60.704060350000006,2706.7959396499996,247568.3094563591,TRAILING_STOP (Locked profit: 24.6%),100,,24885.0,,4682860,129828855,CONTRARIAN,36.96400968333333,,-3541.5922480750028
