timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2025-11-18 09:58:08,HA20251118_095808,ENTRY,NIFTY18NOV25P25850,25850,PE,25.55,,300,7685.0,,,,92315.0,"Good OI: 13,807,875, ✅ OPTIMAL premium: ₹25.55 (77.8% win rate)",100,,25912.1,,13807875,131037825,TREND_RIDER,,THREE_BLACK_CROWS,
2025-11-18 10:03:38,HA20251118_100338,ENTRY,NIFTY18NOV25P25850,25850,PE,32.65,,300,9815.0,,,,82500.0,"Good OI: 12,250,875, ✅ OPTIMAL premium: ₹32.65 (77.8% win rate)",100,,25900.0,,12250875,161255775,SCALPER,,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",
2025-11-18 10:04:40,HA20251118_100338,EXIT,NIFTY18NOV25P25850,25850,PE,32.65,28.85,300,9815.0,-1139.999999999999,59.358541,-1199.3585409999991,91095.641459,SCALPER_STOP_LOSS,100,,25900.0,,12250875,161255775,SCALPER,1.03360815,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",-1199.3585409999991
2025-11-18 10:09:08,HA20251118_100908,ENTRY,NIFTY18NOV25P25850,25850,PE,32.25,,300,9695.0,,,,81400.641459,"Good OI: 12,982,425, ✅ OPTIMAL premium: ₹32.25 (77.8% win rate)",100,,25902.5,,12982425,176552400,SCALPER,,HANGING_MAN,
2025-11-18 10:14:38,HA20251118_101438,ENTRY,NIFTY18NOV25P25850,25850,PE,32.4,,300,9740.0,,,,71660.641459,"Good OI: 13,763,175, ✅ OPTIMAL premium: ₹32.40 (77.8% win rate)",100,,25898.1,,13763175,188960175,SCALPER,,,
2025-11-18 10:18:57,HA20251118_100908,EXIT,NIFTY18NOV25P25850,25850,PE,32.25,28.6,300,9695.0,-1094.9999999999995,59.3126089,-1154.3126088999995,80181.3288501,SCALPER_STOP_LOSS,100,,25902.5,,12982425,176552400,SCALPER,9.818666383333333,HANGING_MAN,-2353.6711498999985
2025-11-18 10:18:57,HA20251118_101438,EXIT,NIFTY18NOV25P25850,25850,PE,32.4,28.3,300,9740.0,-1229.9999999999993,59.2678438,-1289.2678437999994,88612.0610063,SCALPER_STOP_LOSS,100,,25898.1,,13763175,188960175,SCALPER,4.3278608,,-3642.938993699998
2025-11-18 10:20:11,HA20251118_102011,ENTRY,NIFTY18NOV25P25850,25850,PE,27.05,,300,8135.0,,,,80477.0610063,"Good OI: 14,618,925, ✅ OPTIMAL premium: ₹27.05 (77.8% win rate)",100,,25911.05,,14618925,201152550,SCALPER,,BEARISH_MARUBOZU,
2025-11-18 10:20:43,HA20251118_102011,EXIT,NIFTY18NOV25P25850,25850,PE,27.05,22.9,300,8135.0,-1245.0000000000007,58.32977830000001,-1303.3297783000007,87288.731228,SCALPER_STOP_LOSS,100,,25911.05,,14618925,201152550,SCALPER,0.5300723166666667,BEARISH_MARUBOZU,-4946.2687719999985
2025-11-18 10:25:42,HA20251118_102542,ENTRY,NIFTY18NOV25C25950,25950,CE,36.1,,300,10850.0,,,,76438.731228,"Good OI: 32,070,600, ✅ OPTIMAL premium: ₹36.10 (77.8% win rate)",100,,25917.7,,32070600,250806975,SCALPER,,,
2025-11-18 10:27:45,HA20251118_102542,EXIT,NIFTY18NOV25C25950,25950,CE,36.1,32.35,300,10850.0,-1125.0,59.966257299999995,-1184.9662573,86083.76497070001,SCALPER_STOP_LOSS,100,,25917.7,,32070600,250806975,SCALPER,2.05188945,,-6131.235029299998
2025-11-18 10:31:15,HA20251118_103115,ENTRY,NIFTY18NOV25P25850,25850,PE,29.95,,300,9005.0,,,,77078.76497070001,"Good OI: 15,717,975, ✅ OPTIMAL premium: ₹29.95 (77.8% win rate)",99.9,,25899.4,,15717975,232350675,SCALPER,,,
