timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2026-02-11 10:13:29,HA20260211_101329,ENTRY,NIFTY17FEB26P25800,25800,PE,69.9,,225,15747.500000000002,,,,229870.8765808091,"Good OI: 5,466,630, Moderate premium: ₹69.90",100,,25954.65,,5466630,27608685,CONTRARIAN,,BEARISH_MARUBOZU,
2026-02-11 10:16:32,HA20260211_101632,ENTRY,NIFTY17FEB26P25800,25800,PE,66.7,,225,15027.5,,,,214843.3765808091,"Good OI: 5,547,100, Moderate premium: ₹66.70",100,,25966.7,,5547100,28925780,CONTRARIAN,,BEARISH_MARUBOZU,
2026-02-11 10:39:14,HA20260211_101329,EXIT,NIFTY17FEB26P25800,25800,PE,69.9,52.05,225,15747.500000000002,-4016.250000000002,59.517382225,-4075.7673822250017,226495.1091985841,STOP_LOSS,100,,25954.65,,5466630,27608685,CONTRARIAN,25.75784901666667,BEARISH_MARUBOZU,-4075.7673822250017
2026-02-11 11:22:47,HA20260211_112247,ENTRY,NIFTY17FEB26P25900,25900,PE,86.05,,225,19381.25,,,,207113.8591985841,"Good OI: 10,301,915, ⚠️ Expensive: ₹86.05 (Strong Trend)",100,,25982.45,,10301915,106153710,CONTRARIAN,,,
2026-02-11 12:08:17,HA20260211_120817,ENTRY,NIFTY17FEB26P25900,25900,PE,87.85,,225,19786.25,,,,187327.6091985841,"Good OI: 10,585,705, ⚠️ Expensive: ₹87.85 (Strong Trend)",100,,25973.85,,10585705,123406075,CONTRARIAN,,,
2026-02-11 12:16:53,HA20260211_101632,EXIT,NIFTY17FEB26P25800,25800,PE,66.7,57.25,225,15027.5,-2126.2500000000005,60.091933225000005,-2186.3419332250005,200148.7672653591,TIME_EXIT,100,,25966.7,,5547100,28925780,CONTRARIAN,120.34437555,BEARISH_MARUBOZU,-6262.109315450002
2026-02-11 12:23:25,HA20260211_122325,ENTRY,NIFTY17FEB26P25700,25700,PE,39.9,,225,8997.5,,,,191151.2672653591,"Good OI: 4,567,680, ✅ OPTIMAL premium: ₹39.90 (77.8% win rate)",100,,25964.65,,4567680,35453210,CONTRARIAN,,,
2026-02-11 12:50:08,HA20260211_120817,EXIT,NIFTY17FEB26P25900,25900,PE,87.85,99.65,225,19786.25,2655.0000000000027,65.35901874999999,2589.640981250003,213507.15824660912,TRAILING_STOP (Locked profit: 14.7%),100,,25973.85,,10585705,123406075,CONTRARIAN,41.85828921666667,,-3672.4683341999994
2026-02-11 12:50:41,HA20260211_112247,EXIT,NIFTY17FEB26P25900,25900,PE,86.05,98.4,225,19381.25,2778.750000000002,65.189238475,2713.560761525002,235581.96900813413,TRAILING_STOP (Locked profit: 15.1%),100,,25982.45,,10301915,106153710,CONTRARIAN,87.89388733333334,,-958.9075726749975
2026-02-11 12:50:42,HA20260211_125042,ENTRY,NIFTY17FEB26P25500,25500,PE,21.1,,225,4767.5,,,,230814.46900813413,"Good OI: 5,230,030, ✅ Good premium: ₹21.10 (60% win rate)",100,,25948.2,,5230030,25395825,CONTRARIAN,,BEARISH_MARUBOZU,
