timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2025-11-12 09:52:07,HA20251112_095207,ENTRY,NIFTY18NOV25C25950,25950,CE,110.0,,300,33020.0,,,,145345.0,"Good OI: 3,050,025, Good premium: ₹110.00",100,,25895.3,,3050025,17089650,TREND_BULL_CE,,BULLISH_MARUBOZU,
2025-11-12 09:57:24,HA20251112_095724,ENTRY,NIFTY18NOV25C25950,25950,CE,111.8,,300,33560.0,,,,111785.0,"Good OI: 3,087,900, Good premium: ₹111.80",100,,25896.1,,3087900,18862725,TREND_BULL_CE,,BULLISH_MARUBOZU,
2025-11-12 10:08:01,HA20251112_100801,ENTRY,NIFTY18NOV25P25850,25850,PE,116.75,,300,35045.0,,,,76740.0,"Good OI: 4,525,275, Good premium: ₹116.75",100,,25897.45,,4525275,39732450,CONTRARIAN,,"BEARISH_MARUBOZU, EVENING_STAR",
2025-11-12 11:52:22,HA20251112_095207,EXIT,NIFTY18NOV25C25950,25950,CE,110.0,124.15,300,33020.0,4245.000000000002,75.63317110000001,4169.366828900002,113909.3668289,TIME_EXIT,100,,25895.3,,3050025,17089650,TREND_BULL_CE,120.24158134999999,BULLISH_MARUBOZU,4169.366828900002
2025-11-12 11:55:06,HA20251112_115506,ENTRY,NIFTY18NOV25P25450,25450,PE,22.2,,300,6680.0,,,,107229.3668289,"Good OI: 2,320,575, Good premium: ₹22.20",100,,25937.15,,2320575,13888800,CONTRARIAN,,SHOOTING_STAR,
2025-11-12 11:57:50,HA20251112_095724,EXIT,NIFTY18NOV25C25950,25950,CE,111.8,130.05,300,33560.0,5475.000000000005,76.59161289999999,5398.408387100005,146167.775216,TIME_EXIT,100,,25896.1,,3087900,18862725,TREND_BULL_CE,120.43875818333332,BULLISH_MARUBOZU,9567.775216000005
2025-11-12 12:00:30,HA20251112_120030,ENTRY,NIFTY18NOV25P25450,25450,PE,22.6,,300,6800.0,,,,139367.775216,"Good OI: 2,339,550, Good premium: ₹22.60",100,,25933.1,,2339550,14047125,CONTRARIAN,,,
2025-11-12 12:08:03,HA20251112_100801,EXIT,NIFTY18NOV25P25850,25850,PE,116.75,97.05,300,35045.0,-5910.000000000001,71.4776392,-5981.477639200001,168411.29757680002,TIME_EXIT,100,,25897.45,,4525275,39732450,CONTRARIAN,120.03384925,"BEARISH_MARUBOZU, EVENING_STAR",3586.297576800004
2025-11-12 12:11:13,HA20251112_121113,ENTRY,NIFTY18NOV25P25450,25450,PE,22.15,,300,6665.0,,,,161746.29757680002,"Good OI: 2,367,375, Good premium: ₹22.15",100,,25943.65,,2367375,14338425,CONTRARIAN,,,
2025-11-12 13:55:13,HA20251112_115506,EXIT,NIFTY18NOV25P25450,25450,PE,22.2,20.7,300,6680.0,-450.0,57.9037186,-507.9037186,167898.39385820003,TIME_EXIT,100,,25937.15,,2320575,13888800,CONTRARIAN,120.11627708333334,SHOOTING_STAR,3078.393858200004
2025-11-12 13:59:00,HA20251112_135900,ENTRY,NIFTY18NOV25P25450,25450,PE,20.95,,300,6305.0,,,,161593.39385820003,"Good OI: 2,570,625, Good premium: ₹20.95",100,,25959.4,,2570625,17991375,CONTRARIAN,,,
2025-11-12 14:00:33,HA20251112_120030,EXIT,NIFTY18NOV25P25450,25450,PE,22.6,21.05,300,6800.0,-465.0000000000002,57.9653941,-522.9653941000003,167850.42846410003,TIME_EXIT,100,,25933.1,,2339550,14047125,CONTRARIAN,120.04179603333334,,2555.428464100004
2025-11-12 14:04:24,HA20251112_140424,ENTRY,NIFTY18NOV25P25450,25450,PE,21.65,,300,6515.0,,,,161335.42846410003,"Good OI: 2,559,750, Good premium: ₹21.65",100,,25948.5,,2559750,18124425,CONTRARIAN,,"BEARISH_MARUBOZU, BEARISH_ENGULFING",
2025-11-12 14:11:14,HA20251112_121113,EXIT,NIFTY18NOV25P25450,25450,PE,22.15,21.4,300,6665.0,-225.0,58.013100699999995,-283.0131007,167697.41536340004,TIME_EXIT,100,,25943.65,,2367375,14338425,CONTRARIAN,120.02753696666667,,2272.415363400004
2025-11-12 14:15:07,HA20251112_141507,ENTRY,NIFTY18NOV25P25450,25450,PE,21.95,,300,6605.0,,,,161092.41536340004,"Good OI: 2,598,900, Good premium: ₹21.95",100,,25939.95,,2598900,18624300,CONTRARIAN,,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",
2025-11-12 15:16:19,HA20251112_135900,EXIT,NIFTY18NOV25P25450,25450,PE,20.95,21.4,300,6305.0,134.99999999999977,57.993379899999994,77.00662009999978,167454.42198350004,END_OF_DAY,100,,25959.4,,2570625,17991375,CONTRARIAN,77.31861073333333,,2349.421983500004
2025-11-12 15:16:20,HA20251112_140424,EXIT,NIFTY18NOV25P25450,25450,PE,21.65,21.45,300,6515.0,-59.99999999999979,58.0127554,-118.01275539999979,173831.40922810003,END_OF_DAY,100,,25948.5,,2559750,18124425,CONTRARIAN,71.93711093333333,"BEARISH_MARUBOZU, BEARISH_ENGULFING",2231.4092281000044
2025-11-12 15:16:21,HA20251112_141507,EXIT,NIFTY18NOV25P25450,25450,PE,21.95,21.35,300,6605.0,-179.99999999999937,58.0019422,-238.00194219999938,180178.40728590003,END_OF_DAY,100,,25939.95,,2598900,18624300,CONTRARIAN,61.237094416666665,"BEARISH_MARUBOZU, THREE_BLACK_CROWS",1993.407285900005
