timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2026-01-05 10:23:05,HA20260105_102305,ENTRY,NIFTY06JAN26C26400,26400,CE,43.85,,300,13175.0,,,,122448.42732568199,"Good OI: 17,118,075, Good premium: ₹43.85",100,,26368.8,,17118075,188825325,CONTRARIAN,,BULLISH_MARUBOZU,
2026-01-05 10:25:49,HA20260105_102549,ENTRY,NIFTY06JAN26C26400,26400,CE,49.55,,300,14885.0,,,,107563.42732568199,"Good OI: 17,118,075, Good premium: ₹49.55",100,,26378.95,,17118075,199178005,CONTRARIAN,,BULLISH_MARUBOZU,
2026-01-05 10:28:35,HA20260105_102835,ENTRY,NIFTY06JAN26C26350,26350,CE,74.5,,300,22370.0,,,,85193.42732568199,"Good OI: 15,022,865, ⚠️ Expensive: ₹74.50 (Strong Trend)",100,,26376.4,,15022865,232526775,CONTRARIAN,,THREE_WHITE_SOLDIERS,
2026-01-05 10:41:43,HA20260105_102549,EXIT,NIFTY06JAN26C26400,26400,CE,49.55,36.3,300,14885.0,-3975.0,60.8091589,-4035.8091589,96022.61816678199,STOP_LOSS,100,,26378.95,,17118075,199178005,CONTRARIAN,15.902554333333335,BULLISH_MARUBOZU,-4035.8091589
2026-01-05 10:42:14,HA20260105_104214,ENTRY,NIFTY06JAN26C26450,26450,CE,21.5,,225,4857.5,,,,91165.11816678199,"Good OI: 9,850,555, ✅ Good premium: ₹21.50 (60% win rate)",100,,26353.0,,9850555,144374880,CONTRARIAN,,,
2026-01-05 10:42:46,HA20260105_102835,EXIT,NIFTY06JAN26C26350,26350,CE,74.5,55.8,300,22370.0,-5610.000000000001,64.2891502,-5674.289150200001,107840.82901658199,STOP_LOSS,100,,26376.4,,15022865,232526775,CONTRARIAN,14.180099816666665,THREE_WHITE_SOLDIERS,-9710.098309100002
2026-01-05 10:43:17,HA20260105_102305,EXIT,NIFTY06JAN26C26400,26400,CE,43.85,31.8,300,13175.0,-3615.0,60.007032099999996,-3675.0070321,117320.821984482,STOP_LOSS,100,,26368.8,,17118075,188825325,CONTRARIAN,20.193900283333335,BULLISH_MARUBOZU,-13385.105341200002
2026-01-05 10:45:00,HA20260105_104500,ENTRY,NIFTY06JAN26C26300,26300,CE,87.4,,202,17674.800000000003,,,,99646.021984482,"Good OI: 11,539,320, ⚠️ Expensive: ₹87.40 (Moderate Trend)",98.3,,26348.2,,11539320,287328535,CONTRARIAN,,,
2026-01-05 10:52:29,HA20260105_104214,EXIT,NIFTY06JAN26C26450,26450,CE,21.5,25.8,225,4857.5,967.5000000000001,55.82134615000001,911.67865385,105395.200638332,IMMEDIATE_PROFIT_BOOK,100,,26353.0,,9850555,144374880,CONTRARIAN,10.251407,,-12473.426687350002
2026-01-05 11:08:44,HA20260105_104500,EXIT,NIFTY06JAN26C26300,26300,CE,87.4,92.2,202,17674.800000000003,969.5999999999995,62.708042576,906.8919574239994,123956.89259575598,TRAILING_STOP (Locked profit: 6.9%),98.3,,26348.2,,11539320,287328535,CONTRARIAN,23.740233266666667,,-11566.534729926003
2026-01-05 11:25:44,HA20260105_112544,ENTRY,NIFTY06JAN26P26300,26300,PE,49.45,,225,11146.25,,,,112810.64259575598,"Good OI: 31,366,595, Good premium: ₹49.45",100,,26318.0,,31366595,388932245,CONTRARIAN,,,
2026-01-05 11:28:27,HA20260105_112827,ENTRY,NIFTY06JAN26P26300,26300,PE,46.65,,225,10516.25,,,,102294.39259575598,"Good OI: 28,921,165, Good premium: ₹46.65",100,,26325.2,,28921165,402993565,CONTRARIAN,,THREE_BLACK_CROWS,
2026-01-05 11:39:31,HA20260105_113931,ENTRY,NIFTY06JAN26P26200,26200,PE,20.3,,225,4587.5,,,,97706.89259575598,"Good OI: 22,414,145, ✅ Good premium: ₹20.30 (60% win rate)",100,,26323.2,,22414145,218993515,CONTRARIAN,,"SHOOTING_STAR, THREE_BLACK_CROWS",
2026-01-05 12:30:37,HA20260105_112544,EXIT,NIFTY06JAN26P26300,26300,PE,49.45,36.6,225,11146.25,-2891.2500000000005,57.441059275,-2948.6910592750005,105884.45153648098,STOP_LOSS,100,,26318.0,,31366595,388932245,CONTRARIAN,64.8788028,,-14515.225789201004
2026-01-05 12:50:20,HA20260105_113931,EXIT,NIFTY06JAN26P26200,26200,PE,20.3,15.0,225,4587.5,-1192.5000000000002,54.53134015,-1247.0313401500002,109204.92019633098,STOP_LOSS,100,,26323.2,,22414145,218993515,CONTRARIAN,70.81604816666666,"SHOOTING_STAR, THREE_BLACK_CROWS",-15762.257129351005
