timestamp,trade_id,action,symbol,strike,option_type,entry_price,exit_price,quantity,capital_invested,gross_pnl,total_charges,net_pnl_after_charges,capital,reason,accuracy_score,trend_strength,nifty_level,iv_rank,oi,volume,strategy,holding_time_minutes,candlestick_patterns,running_daily_pnl
2025-11-21 10:13:39,HA20251121_101339,ENTRY,NIFTY25NOV25P26100,26100,PE,106.0,,225,23870.0,,,,76130.0,"Good OI: 15,401,850, ⚠️ Very expensive: ₹106.00 (Strong Trend)",100,,26111.3,,15401850,127719450,CONTRARIAN,,BEARISH_MARUBOZU,
2025-11-21 10:20:13,HA20251121_101339,EXIT,NIFTY25NOV25P26100,26100,PE,106.0,122.55,225,23870.0,3723.7499999999995,68.286655525,3655.4633444749998,103635.463344475,IMMEDIATE_PROFIT_BOOK,100,,26111.3,,15401850,127719450,CONTRARIAN,6.569177066666667,BEARISH_MARUBOZU,3655.4633444749998
2025-11-21 10:24:45,HA20251121_102445,ENTRY,NIFTY25NOV25P25900,25900,PE,47.1,,300,14150.0,,,,89485.463344475,"Good OI: 13,306,800, Good premium: ₹47.10",100,,26086.65,,13306800,52370175,CONTRARIAN,,,
2025-11-21 10:30:16,HA20251121_103016,ENTRY,NIFTY25NOV25P25900,25900,PE,47.5,,300,14270.0,,,,75215.463344475,"Good OI: 13,402,050, Good premium: ₹47.50",100,,26087.35,,13402050,55253475,CONTRARIAN,,,
2025-11-21 11:14:04,HA20251121_102445,EXIT,NIFTY25NOV25P25900,25900,PE,47.1,34.9,300,14150.0,-3660.000000000001,60.548488,-3720.548488000001,85624.914856475,STOP_LOSS,100,,26086.65,,13306800,52370175,CONTRARIAN,49.319438266666666,,-65.08514352500106
2025-11-21 11:14:05,HA20251121_103016,EXIT,NIFTY25NOV25P25900,25900,PE,47.5,34.9,300,14270.0,-3780.0000000000005,60.5550616,-3840.5550616000005,96034.35979487501,STOP_LOSS,100,,26087.35,,13402050,55253475,CONTRARIAN,43.82124051666666,,-3905.6402051250016
2025-11-21 11:14:46,HA20251121_111446,ENTRY,NIFTY25NOV25P25900,25900,PE,35.15,,225,7928.75,,,,88105.60979487501,"Good OI: 14,507,325, ✅ OPTIMAL premium: ₹35.15 (77.8% win rate)",100,,26123.2,,14507325,77929500,SCALPER,,HANGING_MAN,
2025-11-21 11:20:19,HA20251121_112019,ENTRY,NIFTY25NOV25C26300,26300,CE,38.7,,225,8727.5,,,,79378.10979487501,"Good OI: 13,215,300, ✅ OPTIMAL premium: ₹38.70 (77.8% win rate)",100,,26118.55,,13215300,89266275,SCALPER,,"BULLISH_MARUBOZU, BULLISH_ENGULFING",
2025-11-21 11:25:04,HA20251121_111446,EXIT,NIFTY25NOV25P25900,25900,PE,35.15,38.85,225,7928.75,832.5000000000007,57.5304745,774.9695255000007,88061.829320375,SCALPER_PROFIT_BOOK,100,,26123.2,,14507325,77929500,SCALPER,10.306907050000001,HANGING_MAN,-3130.670679625001
2025-11-21 11:25:19,HA20251121_112019,EXIT,NIFTY25NOV25C26300,26300,CE,38.7,34.05,225,8727.5,-1046.2500000000014,57.007467625000004,-1103.2574676250015,95666.07185275001,SCALPER_STOP_LOSS,100,,26118.55,,13215300,89266275,SCALPER,5.003221533333333,"BULLISH_MARUBOZU, BULLISH_ENGULFING",-4233.928147250002
